Node Number, Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
2168, 1.67622507e+00, 2.93294312e+02, 5.14182270e-01, 4.78030980e-01, 1.22931726e-01, 1.44075036e-01, 2.98751211e+00, 1.50000000e+00, 2.31843853e+00
2169, 1.68541646e+00, 2.93480835e+02, 4.80866730e-01, 4.45936918e-01, 1.26954198e-01, 1.27497852e-01, 2.99097824e+00, 1.50000000e+00, 2.39197254e+00
2170, 1.68303823e+00, 2.93301239e+02, 5.09066820e-01, 4.73525077e-01, 1.11599378e-01, 1.49895385e-01, 2.91846299e+00, 1.50000000e+00, 2.35244775e+00
2171, 1.69061613e+00, 2.93439850e+02, 4.72516656e-01, 4.40754712e-01, 1.07026324e-01, 1.32486328e-01, 2.93527675e+00, 1.50000000e+00, 2.41672683e+00
2172, 1.68283451e+00, 2.93279694e+02, 5.12999237e-01, 4.77830380e-01, 1.10314198e-01, 1.50589362e-01, 2.91607833e+00, 1.50000000e+00, 2.34799910e+00
2173, 1.69199193e+00, 2.93541443e+02, 4.41901118e-01, 4.15744960e-01, 8.79181698e-02, 1.21256404e-01, 2.94194102e+00, 1.50000000e+00, 2.44651079e+00
2174, 1.71082640e+00, 2.93465088e+02, 2.77002752e-01, 1.95013672e-01, 1.96680516e-01, -4.11823019e-03, 3.22489715e+00, 1.50000000e+00, 2.67451549e+00
2175, 1.71220231e+00, 2.93465759e+02, 2.74790347e-01, 2.15470076e-01, 1.70346886e-01, -8.01955815e-03, 3.20930910e+00, 1.50000000e+00, 2.66210127e+00
2176, 1.71092010e+00, 2.93475891e+02, 2.84265578e-01, 2.24254683e-01, 1.74337536e-01, -1.10985227e-02, 3.22476649e+00, 1.50000000e+00, 2.65447164e+00
2177, 1.69621670e+00, 2.93457977e+02, 4.10264790e-01, 3.95904243e-01, 1.07020989e-01, 1.11143477e-02, 3.21361828e+00, 1.50000000e+00, 2.49005675e+00
2178, 1.69638407e+00, 2.93461792e+02, 4.08225417e-01, 3.92859071e-01, 1.10351376e-01, 1.15022324e-02, 3.21565175e+00, 1.50000000e+00, 2.49272013e+00
2179, 1.70844734e+00, 2.93485229e+02, 2.92465091e-01, 2.41872564e-01, 1.63319170e-01, -1.89824384e-02, 3.24338484e+00, 1.50000000e+00, 2.63154888e+00
2180, 1.70987928e+00, 2.93491028e+02, 2.85492092e-01, 2.11856931e-01, 1.91208541e-01, -7.85224233e-03, 3.23972845e+00, 1.50000000e+00, 2.66232371e+00
2181, 1.69951952e+00, 2.93568604e+02, 3.17786545e-01, 2.68613309e-01, 1.64636731e-01, -4.15924415e-02, 3.34234715e+00, 1.50000000e+00, 2.58143187e+00
2182, 1.70236373e+00, 2.93599731e+02, 3.08890730e-01, 1.82600364e-01, 2.48860776e-01, -1.17860092e-02, 3.34761429e+00, 1.50000000e+00, 2.66588640e+00
2183, 1.71065462e+00, 2.93461304e+02, 2.83561647e-01, 2.31676683e-01, 1.62966087e-01, -1.32351778e-02, 3.21701407e+00, 1.50000000e+00, 2.64836597e+00
2184, 1.71377563e+00, 2.93315125e+02, 3.34651053e-01, 3.29199851e-01, 5.97194768e-02, 7.23744370e-03, 3.08248186e+00, 1.50000000e+00, 2.60822725e+00
2185, 1.71782053e+00, 2.93433807e+02, 2.26633206e-01, 1.77453995e-01, 1.40928686e-01, -3.43372440e-03, 3.11511970e+00, 1.50000000e+00, 2.69587421e+00
2186, 1.71909058e+00, 2.93338562e+02, 2.31867447e-01, 2.16479182e-01, 8.29496682e-02, 4.31621680e-03, 3.04263091e+00, 1.50000000e+00, 2.68561101e+00
2187, 1.71282029e+00, 2.93351501e+02, 3.20577979e-01, 3.08506072e-01, 8.70783553e-02, 3.40672396e-03, 3.12043071e+00, 1.50000000e+00, 2.61631346e+00
2188, 1.71249938e+00, 2.93309387e+02, 3.51250947e-01, 3.46682727e-01, 5.56141436e-02, 9.76649858e-03, 3.08301759e+00, 1.50000000e+00, 2.59505153e+00
2189, 1.71327877e+00, 2.93306793e+02, 3.47478032e-01, 3.43277991e-01, 5.31676449e-02, 8.62649828e-03, 3.07706809e+00, 1.50000000e+00, 2.59917593e+00
2190, 1.71409094e+00, 2.93310394e+02, 3.36025625e-01, 3.31419170e-01, 5.49957231e-02, 7.07231462e-03, 3.07376862e+00, 1.50000000e+00, 2.60849905e+00
2191, 1.72024560e+00, 2.93318420e+02, 2.37344474e-01, 2.28876740e-01, 6.27218932e-02, 3.71524133e-03, 3.00767040e+00, 1.50000000e+00, 2.68453693e+00
2192, 1.70235991e+00, 2.93402679e+02, 3.88334423e-01, 3.78182232e-01, 8.75025615e-02, 1.11857820e-02, 3.16515398e+00, 1.50000000e+00, 2.52873373e+00
2193, 1.71192205e+00, 2.93311249e+02, 3.57237190e-01, 3.52514654e-01, 5.54567277e-02, 1.66246258e-02, 3.07200408e+00, 1.50000000e+00, 2.58762002e+00
2194, 1.71389735e+00, 2.93302094e+02, 3.45846206e-01, 3.41902107e-01, 5.09933569e-02, 1.05934544e-02, 3.06502056e+00, 1.50000000e+00, 2.60147357e+00
2195, 1.72195458e+00, 2.93343750e+02, 1.95243403e-01, 1.75940096e-01, 8.28792527e-02, 1.72074512e-02, 2.94142485e+00, 1.50000000e+00, 2.71147943e+00
2196, 1.72335184e+00, 2.93373993e+02, 1.60719916e-01, 1.26760498e-01, 9.85721201e-02, 6.79750787e-03, 2.95678949e+00, 1.50000000e+00, 2.74431920e+00
2197, 1.71880901e+00, 2.93286011e+02, 2.84662664e-01, 2.80265450e-01, 4.66978103e-02, 1.74190030e-02, 2.98214245e+00, 1.50000000e+00, 2.64926004e+00
2198, 1.72004509e+00, 2.93248108e+02, 2.98579752e-01, 2.96468735e-01, 1.69064812e-02, 3.11502125e-02, 2.88208652e+00, 1.50000000e+00, 2.65055990e+00
2199, 1.71635377e+00, 2.93256287e+02, 3.37866098e-01, 3.35276842e-01, 3.04652173e-02, 2.85450052e-02, 2.95280170e+00, 1.50000000e+00, 2.61264944e+00
2200, 1.70634234e+00, 2.93302368e+02, 3.97156894e-01, 3.89114738e-01, 5.29762022e-02, 5.93028143e-02, 2.98742723e+00, 1.50000000e+00, 2.54238987e+00
2201, 1.70121586e+00, 2.93370605e+02, 4.18957651e-01, 4.09881741e-01, 6.06699772e-02, 6.19810037e-02, 3.00656724e+00, 1.50000000e+00, 2.51235271e+00
2202, 1.70029020e+00, 2.93438232e+02, 4.30058569e-01, 4.17414606e-01, 5.84046356e-02, 8.54652599e-02, 2.97565770e+00, 1.50000000e+00, 2.50625658e+00
2203, 1.70892882e+00, 2.93276550e+02, 4.17618990e-01, 4.06569809e-01, 3.37179899e-02, 8.92731845e-02, 2.87978530e+00, 1.50000000e+00, 2.54489112e+00
2204, 1.69513607e+00, 2.93401611e+02, 4.51087892e-01, 4.29480910e-01, 6.84054792e-02, 1.19779468e-01, 2.91651225e+00, 1.50000000e+00, 2.46537662e+00
2205, 1.71065879e+00, 2.93237274e+02, 4.07538891e-01, 3.98050874e-01, 3.24123055e-02, 8.11966881e-02, 2.88478637e+00, 1.50000000e+00, 2.55540776e+00
2206, 1.72473156e+00, 2.93377014e+02, 1.49173751e-01, 1.14112422e-01, 9.56849530e-02, 8.69208202e-03, 2.93138337e+00, 1.50000000e+00, 2.75335360e+00
2207, 1.69907773e+00, 2.93647003e+02, 3.31926227e-01, 2.32914835e-02, 3.30844909e-01, 1.31970569e-02, 3.45781469e+00, 1.50000000e+00, 2.72891641e+00
2208, 1.70805335e+00, 2.93495087e+02, 4.32653040e-01, -1.01205945e-01, 4.16104227e-01, 6.16708174e-02, 3.54126024e+00, 1.50000000e+00, 2.80321980e+00
2209, 1.71269834e+00, 2.93473328e+02, 4.64855313e-01, -1.15429252e-01, 4.42973077e-01, 8.08788165e-02, 3.63571930e+00, 1.50000000e+00, 2.80934143e+00
2210, 1.70399094e+00, 2.93357605e+02, 4.80784833e-01, -2.12492093e-01, 4.30188388e-01, 3.06449775e-02, 3.37680721e+00, 1.50000000e+00, 2.88299727e+00
2211, 1.70174718e+00, 2.93447876e+02, 4.41298693e-01, -1.48517668e-01, 4.13569272e-01, 4.05893177e-02, 3.45199966e+00, 1.50000000e+00, 2.83204603e+00
2212, 1.72481930e+00, 2.93153503e+02, 7.12920399e-03, -3.19248438e-03, 6.32383861e-03, 8.01661459e-04, 3.54786444e+00, 1.50000000e+00, 2.99785638e+00
2213, 1.72431099e+00, 2.93156403e+02, 2.15879474e-02, -1.09367669e-02, 1.85653288e-02, 1.32483616e-03, 3.54083705e+00, 1.50000000e+00, 2.99622917e+00
2214, 1.70634031e+00, 2.93258331e+02, 3.64978135e-01, -1.84903190e-01, 3.13876003e-01, 2.23984309e-02, 3.33725047e+00, 1.50000000e+00, 2.93624902e+00
2215, 1.72504532e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.54669857e+00, 1.50000000e+00, 3.00000000e+00
2216, 1.71186268e+00, 2.93149963e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.31546736e+00, 1.50000000e+00, 3.00000000e+00
2217, 1.72499967e+00, 2.93155304e+02, 7.21646613e-03, -1.81019562e-03, 6.81763003e-03, 1.52331754e-03, 3.55065250e+00, 1.50000000e+00, 2.99675703e+00
2218, 1.74842560e+00, 2.93263062e+02, 1.76506326e-01, -4.31872793e-02, 1.69651121e-01, 2.25352291e-02, 3.72835732e+00, 1.50000000e+00, 2.93633413e+00
2219, 1.72611225e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.55411553e+00, 1.50000000e+00, 3.00000000e+00
2220, 1.76168966e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.76659131e+00, 1.50000000e+00, 3.00000000e+00
2221, 1.74625516e+00, 2.93294922e+02, 2.74510771e-01, -3.09676807e-02, 2.61350989e-01, 7.80566037e-02, 3.79839802e+00, 1.50000000e+00, 2.86138535e+00
2222, 1.72533512e+00, 2.93149963e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.54939795e+00, 1.50000000e+00, 3.00000000e+00
2223, 1.76783681e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.87455416e+00, 1.50000000e+00, 3.00000000e+00
2224, 1.76190329e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.00000000e+00, 1.50000000e+00, 2.86076832e+00
2225, 1.77996016e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.00000000e+00, 1.50000000e+00, 3.00000000e+00
2226, 1.70650244e+00, 2.93479858e+02, 3.84714007e-01, -8.52783024e-02, 3.74282181e-01, 2.54031997e-02, 3.29295206e+00, 1.50000000e+00, 2.81001043e+00
2227, 1.71485424e+00, 2.93414673e+02, 3.97094220e-01, -1.27993092e-01, 3.75492781e-01, 1.75143592e-02, 3.17906904e+00, 1.50000000e+00, 2.84100342e+00
2228, 1.70647144e+00, 2.93441589e+02, 4.10074711e-01, -1.25538915e-01, 3.89495224e-01, 2.63573173e-02, 3.28696394e+00, 1.50000000e+00, 2.82985497e+00
2229, 1.71448565e+00, 2.93361816e+02, 4.38665807e-01, -1.84609428e-01, 3.97464931e-01, 1.92012228e-02, 3.17481732e+00, 1.50000000e+00, 2.86852455e+00
2230, 1.70552874e+00, 2.93415649e+02, 4.28529680e-01, -1.49804294e-01, 4.00454104e-01, 2.88593136e-02, 3.31586790e+00, 1.50000000e+00, 2.84731531e+00
2231, 1.71694016e+00, 2.93404785e+02, 4.03192759e-01, -1.44389525e-01, 3.76049101e-01, 1.74111873e-02, 3.15086603e+00, 1.50000000e+00, 2.84804368e+00
2232, 1.70528007e+00, 2.93457672e+02, 4.05344367e-01, -1.14284478e-01, 3.87637943e-01, 3.13038453e-02, 3.32169294e+00, 1.50000000e+00, 2.82282710e+00
2233, 1.70410442e+00, 2.93525604e+02, 3.66238326e-01, -5.75223826e-02, 3.60990405e-01, 2.25306284e-02, 3.33311486e+00, 1.50000000e+00, 2.78793645e+00
2234, 1.70504129e+00, 2.93471954e+02, 3.95103365e-01, -9.93101150e-02, 3.81367326e-01, 2.83395052e-02, 3.30621266e+00, 1.50000000e+00, 2.81435037e+00
2235, 1.70562053e+00, 2.93511749e+02, 3.57109219e-01, -4.28958982e-02, 3.54043335e-01, 1.84457898e-02, 3.30673337e+00, 1.50000000e+00, 2.78437066e+00
2236, 1.71204889e+00, 2.93458527e+02, 2.68963009e-01, 1.78287491e-01, 2.01348901e-01, -3.64531134e-03, 3.20858097e+00, 1.50000000e+00, 2.68237638e+00
2237, 1.71598411e+00, 2.93306030e+02, 2.87857145e-01, -1.10610083e-01, 2.65448391e-01, 1.28180711e-02, 3.15629554e+00, 1.50000000e+00, 2.90577650e+00
2238, 1.72310936e+00, 2.93460632e+02, 2.34453887e-01, -9.21917148e-03, 2.33995199e-01, 1.13963652e-02, 3.03403068e+00, 1.50000000e+00, 2.79323006e+00
2239, 1.71863830e+00, 2.93427856e+02, 3.23638439e-01, -8.45268667e-02, 3.11988115e-01, 1.61386393e-02, 3.11350012e+00, 1.50000000e+00, 2.82343459e+00
2240, 1.72396851e+00, 2.93365021e+02, 3.86469603e-01, -1.73710868e-01, 3.44941199e-01, 1.41020194e-02, 3.01148343e+00, 1.50000000e+00, 2.86861873e+00
2241, 1.71793985e+00, 2.93373505e+02, 4.26612496e-01, -1.82772353e-01, 3.85026634e-01, 1.86272170e-02, 3.12239647e+00, 1.50000000e+00, 2.86738825e+00
2242, 1.71946621e+00, 2.93444763e+02, 2.05113277e-01, 1.01406977e-01, 1.78045884e-01, 9.36730765e-03, 3.07309198e+00, 1.50000000e+00, 2.74231863e+00
2243, 1.72083104e+00, 2.93417175e+02, 1.92882717e-01, 1.20096438e-01, 1.50694042e-01, 8.47920310e-03, 3.03035927e+00, 1.50000000e+00, 2.73911428e+00
2244, 1.72503924e+00, 2.93393280e+02, 1.49486452e-01, 5.21849655e-02, 1.39837950e-01, 8.26295000e-03, 2.94851470e+00, 1.50000000e+00, 2.77665949e+00
2245, 1.72631431e+00, 2.93389648e+02, 1.38820246e-01, 4.27809507e-02, 1.31669745e-01, 1.01945559e-02, 2.92175817e+00, 1.50000000e+00, 2.78156877e+00
2246, 1.72649443e+00, 2.93357269e+02, 4.09096748e-01, -2.19416544e-01, 3.44793528e-01, 1.82746816e-02, 2.94990063e+00, 1.50000000e+00, 2.88132334e+00
2247, 1.72829342e+00, 2.93353027e+02, 3.98047864e-01, -2.25491464e-01, 3.27358663e-01, 2.07848996e-02, 2.91126633e+00, 1.50000000e+00, 2.88551855e+00
2248, 1.71709216e+00, 2.93414429e+02, 2.43331105e-01, 7.13658035e-02, 2.32454747e-01, 9.04102717e-03, 3.11773920e+00, 1.50000000e+00, 2.75306606e+00
2249, 1.71313381e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.21721363e+00, 1.50000000e+00, 3.00000000e+00
2250, 1.70962429e+00, 2.93239929e+02, 2.65678734e-01, -1.34278238e-01, 2.28980154e-01, 1.10740382e-02, 3.26457882e+00, 1.50000000e+00, 2.93838644e+00
2251, 1.71594095e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.13115072e+00, 1.50000000e+00, 3.00000000e+00
2252, 1.72488070e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.97910333e+00, 1.50000000e+00, 3.00000000e+00
2253, 1.72359872e+00, 2.93149994e+02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.99445963e+00, 1.50000000e+00, 3.00000000e+00
2254, 1.72426319e+00, 2.93178802e+02, 4.25471663e-02, -1.25266248e-02, 4.06421423e-02, 1.24952849e-03, 2.98983026e+00, 1.50000000e+00, 2.98086786e+00
2255, 1.72157240e+00, 2.93224396e+02, 1.37230262e-01, -5.27311899e-02, 1.26547322e-01, 6.11076411e-03, 3.04298496e+00, 1.50000000e+00, 2.95508075e+00
2256, 1.72789645e+00, 2.93304199e+02, 3.39371711e-01, -2.01989546e-01, 2.72222549e-01, 1.63786132e-02, 2.92549777e+00, 1.50000000e+00, 2.91739106e+00
2257, 1.67340899e+00, 2.93210449e+02, 5.15491247e-01, 4.77611750e-01, 8.71999189e-02, 1.73246682e-01, 2.88880754e+00, 1.50000000e+00, 2.26498222e+00
2258, 1.67993557e+00, 2.93222260e+02, 5.12844682e-01, 4.77131039e-01, 9.22777280e-02, 1.63830623e-01, 2.87070346e+00, 1.50000000e+00, 2.30903459e+00
2259, 1.68114829e+00, 2.93263000e+02, 5.04094005e-01, 4.67473537e-01, 9.28120837e-02, 1.64210752e-01, 2.85883498e+00, 1.50000000e+00, 2.31688404e+00
2260, 1.68320465e+00, 2.93291656e+02, 5.10584176e-01, 4.75168943e-01, 1.10679239e-01, 1.50534898e-01, 2.91334414e+00, 1.50000000e+00, 2.35063839e+00
2261, 1.68305826e+00, 2.93299591e+02, 5.08654475e-01, 4.73173380e-01, 1.11250818e-01, 1.49865225e-01, 2.91574001e+00, 1.50000000e+00, 2.35078382e+00
2262, 1.68452573e+00, 2.93250214e+02, 5.04462004e-01, 4.67483282e-01, 8.89623910e-02, 1.67412654e-01, 2.85057449e+00, 1.50000000e+00, 2.34413981e+00
2263, 1.68417108e+00, 2.93284912e+02, 5.10044992e-01, 4.74521726e-01, 1.07869223e-01, 1.52771920e-01, 2.90594745e+00, 1.50000000e+00, 2.35698700e+00
2264, 1.69087410e+00, 2.93291718e+02, 4.92855102e-01, 4.55976963e-01, 8.80364627e-02, 1.65047705e-01, 2.83883190e+00, 1.50000000e+00, 2.39154291e+00
2265, 1.68182278e+00, 2.93205658e+02, 5.07986307e-01, 4.71354663e-01, 7.37447739e-02, 1.74460858e-01, 2.80310106e+00, 1.50000000e+00, 2.29973483e+00
2266, 1.68166673e+00, 2.93202484e+02, 5.05247891e-01, 4.66808945e-01, 5.19675203e-02, 1.86183289e-01, 2.74191976e+00, 1.50000000e+00, 2.28105068e+00
2267, 1.68138409e+00, 2.93203247e+02, 5.05609334e-01, 4.67398703e-01, 5.44842072e-02, 1.84961423e-01, 2.74996471e+00, 1.50000000e+00, 2.28128862e+00
2268, 1.68578577e+00, 2.93203308e+02, 5.02473235e-01, 4.65261042e-01, 6.03774711e-02, 1.79905772e-01, 2.74392605e+00, 1.50000000e+00, 2.31541610e+00
2269, 1.68524790e+00, 2.93205811e+02, 5.03652275e-01, 4.67015028e-01, 6.92076385e-02, 1.75422087e-01, 2.76992416e+00, 1.50000000e+00, 2.31925893e+00
2270, 1.69201565e+00, 2.93212738e+02, 4.93804365e-01, 4.57324684e-01, 6.61151707e-02, 1.74142718e-01, 2.76059055e+00, 1.50000000e+00, 2.38316870e+00
2271, 1.69152546e+00, 2.93227478e+02, 4.94260252e-01, 4.57831621e-01, 7.05193132e-02, 1.72367066e-01, 2.76745725e+00, 1.50000000e+00, 2.37960625e+00
2272, 1.69116735e+00, 2.93208740e+02, 4.96686429e-01, 4.60711122e-01, 6.82084784e-02, 1.72598630e-01, 2.76279831e+00, 1.50000000e+00, 2.37413311e+00
2273, 1.69024384e+00, 2.93204315e+02, 4.97165203e-01, 4.60354060e-01, 5.29243164e-02, 1.80128798e-01, 2.72469306e+00, 1.50000000e+00, 2.36379457e+00
2274, 1.69018173e+00, 2.93204010e+02, 4.97369260e-01, 4.60600406e-01, 5.30709922e-02, 1.80019230e-01, 2.72483945e+00, 1.50000000e+00, 2.36313319e+00
2275, 1.68931866e+00, 2.93242554e+02, 5.03943205e-01, 4.68246937e-01, 8.43498334e-02, 1.66098341e-01, 2.81805444e+00, 1.50000000e+00, 2.36443973e+00
2276, 1.68796337e+00, 2.93250366e+02, 5.03507018e-01, 4.68434036e-01, 8.61113742e-02, 1.63320839e-01, 2.81607008e+00, 1.50000000e+00, 2.34881949e+00
2277, 1.68685138e+00, 2.93212219e+02, 5.10322869e-01, 4.75546062e-01, 8.38252231e-02, 1.65102139e-01, 2.81595397e+00, 1.50000000e+00, 2.34026074e+00
2278, 1.68766403e+00, 2.93210327e+02, 5.09454429e-01, 4.74573761e-01, 8.17205608e-02, 1.66268736e-01, 2.80549622e+00, 1.50000000e+00, 2.34203386e+00
2279, 1.68834186e+00, 2.93242767e+02, 5.04714549e-01, 4.69378948e-01, 8.55476111e-02, 1.64626181e-01, 2.81032825e+00, 1.50000000e+00, 2.34903502e+00
2280, 1.68682265e+00, 2.93207428e+02, 5.00284314e-01, 4.62609261e-01, 6.74173161e-02, 1.78134680e-01, 2.75491333e+00, 1.50000000e+00, 2.32881904e+00
2281, 1.68847752e+00, 2.93211243e+02, 5.07935107e-01, 4.72659618e-01, 8.11813623e-02, 1.67333528e-01, 2.79922271e+00, 1.50000000e+00, 2.34717774e+00
2282, 1.68878651e+00, 2.93233521e+02, 5.05614161e-01, 4.69762236e-01, 8.44716430e-02, 1.66834205e-01, 2.80629587e+00, 1.50000000e+00, 2.35250330e+00
2283, 1.68637419e+00, 2.93201965e+02, 5.03184080e-01, 4.65912580e-01, 4.97388057e-02, 1.83427811e-01, 2.71438742e+00, 1.50000000e+00, 2.31419897e+00
2284, 1.69013226e+00, 2.93203857e+02, 4.97459769e-01, 4.60698158e-01, 5.28963022e-02, 1.80070594e-01, 2.72459984e+00, 1.50000000e+00, 2.36253500e+00
2285, 1.68316412e+00, 2.93315826e+02, 5.06352365e-01, 4.70743626e-01, 1.10051475e-01, 1.50604978e-01, 2.91504741e+00, 1.50000000e+00, 2.35399842e+00
2286, 1.69254112e+00, 2.93576050e+02, 4.45835799e-01, 4.14013833e-01, 9.37482268e-02, 1.36284173e-01, 2.90913534e+00, 1.50000000e+00, 2.43703604e+00
2287, 1.69366360e+00, 2.93305786e+02, 4.91069347e-01, 4.57764566e-01, 8.95877928e-02, 1.53540641e-01, 2.86508417e+00, 1.50000000e+00, 2.41661716e+00
2288, 1.69688201e+00, 2.93323700e+02, 4.67460096e-01, 4.41437244e-01, 6.80364892e-02, 1.37924463e-01, 2.87672043e+00, 1.50000000e+00, 2.46370459e+00
2289, 1.69935787e+00, 2.93289764e+02, 4.61316496e-01, 4.35916126e-01, 5.29673994e-02, 1.41366497e-01, 2.83044100e+00, 1.50000000e+00, 2.47436142e+00
2290, 1.69529462e+00, 2.93281158e+02, 4.87233609e-01, 4.54460740e-01, 7.97318593e-02, 1.56540275e-01, 2.83197951e+00, 1.50000000e+00, 2.42242718e+00
2291, 1.69309068e+00, 2.93285950e+02, 4.90683258e-01, 4.55137134e-01, 8.10626373e-02, 1.64466202e-01, 2.81961107e+00, 1.50000000e+00, 2.40546274e+00
2292, 1.69156277e+00, 2.93236237e+02, 4.94534224e-01, 4.58366871e-01, 7.25791603e-02, 1.70868874e-01, 2.78370285e+00, 1.50000000e+00, 2.38577080e+00
2293, 1.69617653e+00, 2.93232941e+02, 4.82683331e-01, 4.49371040e-01, 5.91565818e-02, 1.65979981e-01, 2.77885842e+00, 1.50000000e+00, 2.43106031e+00
2294, 1.69811535e+00, 2.93232788e+02, 4.79874969e-01, 4.49195743e-01, 5.97314537e-02, 1.57909274e-01, 2.79479647e+00, 1.50000000e+00, 2.44582272e+00
2295, 1.69266868e+00, 2.93217224e+02, 4.91713256e-01, 4.56300676e-01, 6.47162572e-02, 1.71415955e-01, 2.76906252e+00, 1.50000000e+00, 2.39493966e+00
2296, 1.70233762e+00, 2.93216583e+02, 4.58870471e-01, 4.34251845e-01, 3.40621322e-02, 1.44316345e-01, 2.75580096e+00, 1.50000000e+00, 2.48388219e+00
2297, 1.70274138e+00, 2.93223389e+02, 4.55276132e-01, 4.31623131e-01, 3.17139961e-02, 1.41322419e-01, 2.75843573e+00, 1.50000000e+00, 2.48986340e+00
2298, 1.69653523e+00, 2.93223022e+02, 4.82477248e-01, 4.49485332e-01, 4.77463081e-02, 1.68723226e-01, 2.74439502e+00, 1.50000000e+00, 2.42867804e+00
2299, 1.69627714e+00, 2.93215607e+02, 4.84173149e-01, 4.49683011e-01, 4.59120050e-02, 1.73496187e-01, 2.72048950e+00, 1.50000000e+00, 2.41414976e+00
2300, 1.69688177e+00, 2.93222504e+02, 4.74657089e-01, 4.41983521e-01, 3.40298787e-02, 1.69681728e-01, 2.71594548e+00, 1.50000000e+00, 2.43005371e+00
2301, 1.70283401e+00, 2.93216003e+02, 4.55615878e-01, 4.31625456e-01, 3.03023793e-02, 1.42713204e-01, 2.75092959e+00, 1.50000000e+00, 2.48821950e+00
2302, 1.69790339e+00, 2.93207947e+02, 4.68612283e-01, 4.39305186e-01, 2.44392790e-02, 1.61279678e-01, 2.69692183e+00, 1.50000000e+00, 2.45057678e+00
2303, 1.70216489e+00, 2.93212219e+02, 4.56820756e-01, 4.32486653e-01, 2.77070720e-02, 1.44474298e-01, 2.73856831e+00, 1.50000000e+00, 2.48522997e+00
2304, 1.69943821e+00, 2.93208832e+02, 4.60914165e-01, 4.33708191e-01, 1.92156285e-02, 1.54821903e-01, 2.69310474e+00, 1.50000000e+00, 2.46777844e+00
2305, 1.70285487e+00, 2.93218109e+02, 4.54699546e-01, 4.31052774e-01, 3.00504342e-02, 1.41570330e-01, 2.75309968e+00, 1.50000000e+00, 2.49005032e+00
2306, 1.68421865e+00, 2.93201080e+02, 5.04259229e-01, 4.66149390e-01, 4.14395705e-02, 1.87789395e-01, 2.69472814e+00, 1.50000000e+00, 2.30673838e+00
2307, 1.68664181e+00, 2.93202454e+02, 4.99981880e-01, 4.61496949e-01, 4.24573421e-02, 1.87616169e-01, 2.69684839e+00, 1.50000000e+00, 2.33473897e+00
2308, 1.68403196e+00, 2.93200592e+02, 5.05618155e-01, 4.67087328e-01, 3.53991017e-02, 1.90331399e-01, 2.66859221e+00, 1.50000000e+00, 2.30861998e+00
2309, 1.68404508e+00, 2.93200317e+02, 5.05257428e-01, 4.66341347e-01, 3.05761844e-02, 1.92031115e-01, 2.64799738e+00, 1.50000000e+00, 2.30947113e+00
2310, 1.68219936e+00, 2.93200928e+02, 5.05009532e-01, 4.65088248e-01, 3.18450555e-02, 1.94199473e-01, 2.66090059e+00, 1.50000000e+00, 2.29067326e+00
2311, 1.68154228e+00, 2.93201447e+02, 5.03698528e-01, 4.63535190e-01, 3.47298607e-02, 1.94013268e-01, 2.67671251e+00, 1.50000000e+00, 2.28151989e+00
2312, 1.68106329e+00, 2.93202209e+02, 5.05528629e-01, 4.66871411e-01, 4.94358540e-02, 1.87473640e-01, 2.73569536e+00, 1.50000000e+00, 2.27913404e+00
2313, 1.68531799e+00, 2.93200012e+02, 5.04482210e-01, 4.66015607e-01, 2.06331909e-02, 1.92109466e-01, 2.59510303e+00, 1.50000000e+00, 2.33926487e+00
2314, 1.68368173e+00, 2.93199188e+02, 5.08772492e-01, 4.70204085e-01, 2.35555097e-02, 1.92880064e-01, 2.61723280e+00, 1.50000000e+00, 2.30130100e+00
2315, 1.68538535e+00, 2.93200104e+02, 5.04144728e-01, 4.65656132e-01, 2.05478072e-02, 1.92104310e-01, 2.59424829e+00, 1.50000000e+00, 2.34196424e+00
2316, 1.68340814e+00, 2.93201416e+02, 5.03740847e-01, 4.64215457e-01, 2.52890214e-02, 1.93956971e-01, 2.62292051e+00, 1.50000000e+00, 2.33560157e+00
